_unit_id,_golden,_unit_state,_trusted_judgments,confidence,confidence:stddev,relation,relation:confidence,orig__golden,context,pair_id,relation_gold,relation_gold_reason,sentence_1,sentence_2,speaker_1,speaker_2,topic,relation_AAF,relation_BAF,gpt_davinci,gpt_35,gpt_35_0613,selected,sen1_inx,sen2_inx,satis_relation_AAF,satis_gpt_davinci,satis_gpt_35,satis_gpt_35_0613,SVM,Decision_Tree,Naive_Bayes,LR,satis_Decision_Tree,satis_SVM,satis_LR,satis_Naive_Bayes
3090747554,False,finalized,4,4.25,0.433,neither,0.7511,,"<strong>Kamala Harris:</strong> ""The one thing we all know about Joe, he puts it all out there.""
<br><strong>Kamala Harris:</strong> ""He is honest, he is forthright, but Donald Trump on the other hand has been about covering up everything.""
<br><strong>Mike Pence:</strong> ""Susan, Susan-""
<br><strong>Susan Page:</strong> ""Thank you, Senator Harris.""
<br><strong>Susan Page:</strong> ""I want to give you a chance to respond, Vice President.""
<br><strong>Mike Pence:</strong> ""Well, look, I respect the fact that Joe Biden spent 47 years in public life.""
<br><strong>Mike Pence:</strong> ""I respect your public service as well.""
<br><strong>Kamala Harris:</strong> ""<span style=""color: rgb(41, 105, 176);"">Thank you.</span>""
<br><strong>Mike Pence:</strong> ""The American people have a president who was a businessman, he’s a job creator.""
<br><strong>Mike Pence:</strong> ""Who’s paid tens of millions of dollars in taxes, payroll taxes, property taxes.""
<br><strong>Mike Pence:</strong> ""He’s created tens of thousands of American jobs.""
<br><strong>Mike Pence:</strong> ""<span style=""color: rgb(41, 105, 176);"">And the President said those public reports are not accurate.</span>""
<br><strong>Mike Pence:</strong> ""And the President’s also released literally stacks of financial disclosures the American people can review just as the law allows.""
<br><strong>Mike Pence:</strong> ""But the distinction here is that Joe Biden, 47 years in public service compared to President Donald Trump, who brought all of that experience four years ago-""
<br><strong>Susan Page:</strong> ""Thank you Vice President-""
<br>",n150252b07p5256,,,Thank you.,And the President said those public reports are not accurate.,Kamala Harris,Mike Pence,Vice-presidency,0,0,0,0,0,1,1593,1656,0,0,0,0,0,0,0,0,0,0,0,0
3090747559,False,finalized,4,4.5,0.5,neither,0.7469,,"<strong>Donald Trump:</strong> ""We’re going to stop fracking.""
<br><strong>Donald Trump:</strong> ""We’re going to stop fracking.” Then he goes to Pennsylvania after he gets a nomination, where he got very lucky to get it.""
<br><strong>Donald Trump:</strong> ""And he goes to Pennsylvania, and he says, “Oh, we’re going to have fracking.” And you never ask that question.""
<br><strong>Donald Trump:</strong> ""And by the way, so far, I respect very much the way you’re handling this, I have to say.""
<br><strong>Joe Biden:</strong> ""By the way-""
<br><strong>Donald Trump:</strong> ""But somebody should ask the question.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">You can ask it.</span>""
<br><strong>Donald Trump:</strong> ""He goes for a year, there will be no fracking.""
<br><strong>Kristen Welker:</strong> ""We do have a number-""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">There will be no petroleum-</span>""
<br><strong>Kristen Welker:</strong> ""We have a number of topics we’re going to get to.""
<br><strong>Donald Trump:</strong> ""No, no.""
<br><strong>Donald Trump:</strong> ""But that’s a big question.""
<br><strong>Kristen Welker:</strong> ""We’re going to get to a number of topics-""
<br><strong>Donald Trump:</strong> ""It’s the same thing with socialized medicine.""
<br>",n020876b07p7578,,,You can ask it.,There will be no petroleum-,Joe Biden,Donald Trump,Families,0,0,0,0,0,1,216,365,0,0,0,0,0,0,0,0,0,0,0,0
3090747561,False,finalized,3,5.0,0.0,neither,1.0,,"<strong>Kristen Welker:</strong> ""You’ve touted the fact that there hasn’t been a war or a long range missile test, and yet North Korea recently rolled out its biggest ever intercontinental ballistic missile and continues to develop its nuclear arsenal.""
<br><strong>Kristen Welker:</strong> ""Do you see that as a betrayal of the relationship you forged.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">No.</span>""
<br><strong>Kristen Welker:</strong> ""Just 30 seconds here because we need to get onto the next topic.""
<br><strong>Donald Trump:</strong> ""So when I met with Barack Obama, we sat in the White House, right at the beginning, had a great conversation.""
<br><strong>Donald Trump:</strong> ""Was supposed to be 15 minutes and it was well over an hour.""
<br><strong>Donald Trump:</strong> ""He said, “The biggest problem we have is North Korea.” He indicated we will be in a war with North Korea.""
<br><strong>Donald Trump:</strong> ""Guess what?""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">It would be a nuclear war.</span>""
<br><strong>Donald Trump:</strong> ""And he does have plenty of nuclear capability.""
<br><strong>Donald Trump:</strong> ""In the meantime, I have a very good relationship with him.""
<br><strong>Donald Trump:</strong> ""Different kind of a guy, but he probably thinks the same thing about me.""
<br><strong>Donald Trump:</strong> ""We have a different kind of a relationship.""
<br><strong>Donald Trump:</strong> ""We have a very good relationship and there’s no war.""
<br><strong>Donald Trump:</strong> ""And about two months ago, he broke into a certain area.""
<br>",n020696b07p9197,,,No.,It would be a nuclear war.,Joe Biden,Donald Trump,National Security,0,0,0,0,0,1,452,1760,0,0,0,0,0,2,2,0,0,0,0,0
3090747565,False,finalized,3,4.33,0.471,neither,1.0,,"<strong>Donald Trump:</strong> ""They took over the submarine port, you remember that very well, during your term, during you and Barack Obama.""
<br><strong>Donald Trump:</strong> ""They took over a big part of what should have been Ukraine.""
<br><strong>Donald Trump:</strong> ""You handed it to them.""
<br><strong>Donald Trump:</strong> ""But you were getting a lot of money from Russia.""
<br><strong>Donald Trump:</strong> ""They were paying you a lot of money, and they probably still are.""
<br><strong>Donald Trump:</strong> ""But now, with what came out today, it’s even worse.""
<br><strong>Donald Trump:</strong> ""All of the emails, the emails, the horrible emails of the kind of money that you were raking in, you and your family.""
<br><strong>Donald Trump:</strong> ""And Joe, you were vice-president when some of this was happening, and it should have never happened.""
<br><strong>Donald Trump:</strong> ""And I think you owe an explanation to the American people.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">Why is it, somebody just had a news conference a little while ago who was essentially supposed to work with you and your family, but what he said was damning.</span>""
<br><strong>Donald Trump:</strong> ""And regardless of me, I think you have to clean it up and talk to the American people.""
<br><strong>Donald Trump:</strong> ""Maybe you can do it right now.""
<br><strong>Kristen Welker:</strong> ""Vice-President Biden, you may respond-""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">[crosstalk 00:01:31].</span>""
<br><strong>Kristen Welker:</strong> ""… and then I do want to follow up on the election security.""
<br>",n020448b07p5054,,,"Why is it, somebody just had a news conference a little while ago who was essentially supposed to work with you and your family, but what he said was damning.",[crosstalk 00:01:31].,Donald Trump,Joe Biden,National Security,0,0,0,0,0,1,1043,844,0,0,0,0,0,0,0,0,0,0,0,0
3090747568,False,finalized,3,4.67,0.471,neither,1.0,,"<strong>Joe Biden:</strong> ""Leave me here.""
<br><strong>Joe Biden:</strong> ""I’m not going to go with you.” They been here.""
<br><strong>Joe Biden:</strong> ""Many of them are model citizens.""
<br><strong>Joe Biden:</strong> ""Over 20,000 of them are first responders out there taking care of people during this crisis.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">We owe them.</span>""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">We owe them.</span>""
<br><strong>Kristen Welker:</strong> ""President Trump, your reaction.""
<br><strong>Donald Trump:</strong> ""Kristen, he had eight years to do what he said he was going to do.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">And I’ve changed.</span>""
<br><strong>Donald Trump:</strong> ""Without having a specific, we got rid of catch and release.""
<br><strong>Donald Trump:</strong> ""We got rid of a lot of horrible things that they put in and that they lived with.""
<br><strong>Donald Trump:</strong> ""But he had eight years he was Vice President.""
<br><strong>Donald Trump:</strong> ""He did nothing except build cages to keep children in.""
<br><strong>Kristen Welker:</strong> ""Vice President Biden, your response.""
<br><strong>Joe Biden:</strong> ""The catch and release, you know what he’s talking about there?""
<br>",n030146b07p4447,,,We owe them.,And I’ve changed.,Joe Biden,Donald Trump,Minimum wage,0,0,0,0,0,1,1325,1843,0,0,0,0,0,0,0,0,0,0,0,0
3090747569,False,finalized,3,4.0,0.0,neither,1.0,,"<strong>Savannah Guthrie:</strong> ""On the subject of taxes, as you know, the New York times has obtained, it says years of your tax returns among other things, it says that you have debts of approximately $421 million that you have personally guaranteed, and that will come due in the next four years.""
<br><strong>Savannah Guthrie:</strong> ""The question is, on behalf of voters, who do you owe $421 million to?""
<br><strong>Donald Trump:</strong> ""Okay, first of all, let me answer.""
<br><strong>Donald Trump:</strong> ""What they did is illegal, number one.""
<br><strong>Donald Trump:</strong> ""Also, the numbers are all wrong, with the numbers they released.""
<br><strong>Donald Trump:</strong> ""And just so you understand, when you have a lot of real estate, I have real estate, you know a lot of it.""
<br><strong>Donald Trump:</strong> ""Okay?""
<br><strong>Donald Trump:</strong> ""Right down the road, Doral, big stuff, great stuff.""
<br><strong>Donald Trump:</strong> ""When I decided to run, I’m very underlevered, fortunately, but I’m very underlevered.""
<br><strong>Donald Trump:</strong> ""I have a very, very small percentage of debt compared.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">In fact, some of it, I did as favors to institutions that wanted to loan me money.</span>""
<br><strong>Donald Trump:</strong> ""$400 million compared to the assets that I have, all of these great properties all over the world, and frankly, The Bank of America building in San Francisco.""
<br><strong>Donald Trump:</strong> ""I don’t love what’s happening to San Francisco.""
<br><strong>Donald Trump:</strong> ""1290 Avenue of the Americas, one of the biggest office buildings.""
<br><strong>Savannah Guthrie:</strong> ""<span style=""color: rgb(41, 105, 176);"">Well do I hear you right?</span>""
<br>",n130154b07p5761,,,"In fact, some of it, I did as favors to institutions that wanted to loan me money.",Well do I hear you right?,Donald Trump,Savannah Guthrie,Taxes,0,0,0,0,0,1,95,957,1,1,1,1,0,0,0,0,1,1,1,1
3090747570,False,finalized,3,4.67,0.471,neither,1.0,,"<strong>Kamala Harris:</strong> ""We now know because of great investigative journalism that Donald Trump paid $750 in taxes.""
<br><strong>Kamala Harris:</strong> ""When I first heard about it, I literally said, “You mean $750,000?” And it was like no, $750.""
<br><strong>Kamala Harris:</strong> ""We now know Donald Trump owes and is in debt for $400 million.""
<br><strong>Kamala Harris:</strong> ""And just so everyone is clear, when we say in debt, it means you owe money to somebody.""
<br><strong>Kamala Harris:</strong> ""And it’d be really good to know who the President of the United States, the commander-in-chief owes money to because the American people have a right to know what is influencing the President’s decisions.""
<br><strong>Kamala Harris:</strong> ""<span style=""color: rgb(41, 105, 176);"">And is he making those decisions on the best interest of the American people, of you or self-interest?</span>""
<br><strong>Kamala Harris:</strong> ""So, Susan, I’m glad you asked about transparency because it has to be across the board.""
<br><strong>Kamala Harris:</strong> ""Joe has been incredibly transparent over many, many years.""
<br><strong>Kamala Harris:</strong> ""The one thing we all know about Joe, he puts it all out there.""
<br><strong>Kamala Harris:</strong> ""He is honest, he is forthright, but Donald Trump on the other hand has been about covering up everything.""
<br><strong>Mike Pence:</strong> ""<span style=""color: rgb(41, 105, 176);"">Susan, Susan-</span>""
<br><strong>Susan Page:</strong> ""Thank you, Senator Harris.""
<br><strong>Susan Page:</strong> ""I want to give you a chance to respond, Vice President.""
<br><strong>Mike Pence:</strong> ""Well, look, I respect the fact that Joe Biden spent 47 years in public life.""
<br><strong>Mike Pence:</strong> ""I respect your public service as well.""
<br>",n150244b07p4247,,,"And is he making those decisions on the best interest of the American people, of you or self-interest?","Susan, Susan-",Kamala Harris,Mike Pence,Vice-presidency,0,0,1,0,0,1,226,765,0,0,0,0,0,0,2,0,0,0,0,0
3090747577,False,finalized,3,4.67,0.471,neither,1.0,,"<strong>Donald Trump:</strong> ""He didn’t do anything.""
<br><strong>Donald Trump:</strong> ""He didn’t do it.""
<br><strong>Donald Trump:</strong> ""He wants socialized medicine.""
<br><strong>Donald Trump:</strong> ""And it’s not that he wants it.""
<br><strong>Donald Trump:</strong> ""His vice president, she is more liberal than Bernie Sanders and wants it even more.""
<br><strong>Donald Trump:</strong> ""Bernie Sanders wants it.""
<br><strong>Donald Trump:</strong> ""The Democrats want it.""
<br><strong>Donald Trump:</strong> ""You’re going to have socialized medicine, just like you want it with fracking.""
<br><strong>Donald Trump:</strong> ""“We’re not going to have fracking.""
<br><strong>Donald Trump:</strong> ""We’re going to stop fracking.""
<br><strong>Donald Trump:</strong> ""We’re going to stop fracking.” Then he goes to Pennsylvania after he gets a nomination, where he got very lucky to get it.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">And he goes to Pennsylvania, and he says, “Oh, we’re going to have fracking.” And you never ask that question.</span>""
<br><strong>Donald Trump:</strong> ""And by the way, so far, I respect very much the way you’re handling this, I have to say.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">By the way-</span>""
<br><strong>Donald Trump:</strong> ""But somebody should ask the question.""
<br>",n020867b07p7173,,,"And he goes to Pennsylvania, and he says, “Oh, we’re going to have fracking.” And you never ask that question.",By the way-,Donald Trump,Joe Biden,Families,0,0,0,0,0,1,1359,1081,0,0,0,0,0,0,0,0,0,0,0,0
3090747580,False,finalized,4,4.25,0.433,support,0.7565,,"<strong>Mike Pence:</strong> ""And the transparency that they practiced all along the way will continue.""
<br><strong>Mike Pence:</strong> ""The American people have a right to know about-""
<br><strong>Mike Pence:</strong> ""… they will continue.""
<br><strong>Mike Pence:</strong> ""The American people have a right to know about the health and well-being of their president, and we’ll continue to do that.""
<br><strong>Mike Pence:</strong> ""But I’m just extremely grateful and was more than a little moved by the broad and bipartisan support.""
<br><strong>Mike Pence:</strong> ""And Senator, I want to thank you and Joe Biden for your expressions and genuine concern.""
<br><strong>Mike Pence:</strong> ""<span style=""color: rgb(41, 105, 176);"">And I also want to congratulate you, as I did on that phone call, on the historic nature of your nomination.</span>""
<br><strong>Kamala Harris:</strong> ""<span style=""color: rgb(41, 105, 176);"">Thank you.</span>""
<br><strong>Mike Pence:</strong> ""I never expected to be on this stage four years ago, so I know the feeling, but the reality is we’ve got an election before the American people in the midst of this challenging year and the stakes have never been higher, but I think the choice has never been here.""
<br><strong>Susan Page:</strong> ""Thank you, Vice President.""
<br><strong>Susan Page:</strong> ""I want to give Senator Harris a chance to respond to the same question I asked, which is, do voters have a right to know more detailed health information about presidential candidates and especially about presidents, especially when they’re facing some kind of challenge?""
<br><strong>Kamala Harris:</strong> ""Absolutely.""
<br><strong>Kamala Harris:</strong> ""And that’s why Joe Biden has been so incredibly transparent.""
<br><strong>Kamala Harris:</strong> ""And certainly by contrast that the President has not, both in terms of health records, but also let’s look at taxes.""
<br><strong>Kamala Harris:</strong> ""We now know because of great investigative journalism that Donald Trump paid $750 in taxes.""
<br>",n150230b07p2930,,,"And I also want to congratulate you, as I did on that phone call, on the historic nature of your nomination.",Thank you.,Mike Pence,Kamala Harris,Vice-presidency,0,2,2,2,2,1,1772,1593,0,0,0,0,0,0,0,0,0,0,0,0
3090748154,True,golden,54,4.22,0.629,neither,1.0,,"<strong>Donald Trump:</strong> ""He didn’t do anything.""
<br><strong>Donald Trump:</strong> ""He didn’t do it.""
<br><strong>Donald Trump:</strong> ""He wants socialized medicine.""
<br><strong>Donald Trump:</strong> ""And it’s not that he wants it.""
<br><strong>Donald Trump:</strong> ""His vice president, she is more liberal than Bernie Sanders and wants it even more.""
<br><strong>Donald Trump:</strong> ""Bernie Sanders wants it.""
<br><strong>Donald Trump:</strong> ""The Democrats want it.""
<br><strong>Donald Trump:</strong> ""You’re going to have socialized medicine, just like you want it with fracking.""
<br><strong>Donald Trump:</strong> ""“We’re not going to have fracking.""
<br><strong>Donald Trump:</strong> ""We’re going to stop fracking.""
<br><strong>Donald Trump:</strong> ""We’re going to stop fracking.” Then he goes to Pennsylvania after he gets a nomination, where he got very lucky to get it.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">And he goes to Pennsylvania, and he says, “Oh, we’re going to have fracking.” And you never ask that question.</span>""
<br><strong>Donald Trump:</strong> ""And by the way, so far, I respect very much the way you’re handling this, I have to say.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">By the way-</span>""
<br><strong>Donald Trump:</strong> ""But somebody should ask the question.""
<br>",n020867b07p7173,neither,"This is neither support nor attack. Biden is about to say something (""by the way""), but he couldn't finish his thought.","And he goes to Pennsylvania, and he says, “Oh, we’re going to have fracking.” And you never ask that question.",By the way-,Donald Trump,Joe Biden,Families,0,0,0,0,0,1,1359,1081,0,0,0,0,0,0,0,0,0,0,0,0
3090800289,False,finalized,4,4.25,0.433,neither,0.7459,,"<strong>Savannah Guthrie:</strong> ""Let me get to question number five.""
<br><strong>Savannah Guthrie:</strong> ""And you’ll like this, he’s stuck in traffic.""
<br><strong>Savannah Guthrie:</strong> ""His name is Joe White.""
<br><strong>Savannah Guthrie:</strong> ""He is registered as a Democrat.""
<br><strong>Savannah Guthrie:</strong> ""He says he’s leaning toward Biden and voted for Hillary Clinton in 2016.""
<br><strong>Savannah Guthrie:</strong> ""And his question was a, a second stimulus payment has been broadly agreed upon by the Republicans and Democrats, and yet, now we’re in October and it’s still not passed.""
<br><strong>Savannah Guthrie:</strong> ""Why not use your office to make the second stimulus payment a separate targeted emergency relief package to help Americans weather the pandemic?""
<br><strong>Donald Trump:</strong> ""Well, we’ve actually passed three packages, and we’re on our fourth, and I agree with him 100%.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">He should vote for me.</span>""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">The problem you have is Nancy Pelosi.</span>""
<br><strong>Donald Trump:</strong> ""She couldn’t care less about the worker.""
<br><strong>Donald Trump:</strong> ""She couldn’t care less about our people.""
<br><strong>Donald Trump:</strong> ""And we should have a stimulus, and I want a stimulus.""
<br><strong>Donald Trump:</strong> ""The Republicans will approve a stimulus.""
<br><strong>Donald Trump:</strong> ""The problem is she doesn’t want to do it because she thinks it’s bad for her election.""
<br>",n130070b07p7172,,,He should vote for me.,The problem you have is Nancy Pelosi.,Donald Trump,Donald Trump,Healthcare,0,0,2,1,1,1,713,539,0,0,0,0,0,0,0,0,0,0,0,0
3090800291,False,finalized,7,4.0,0.535,neither,0.5619,,"<strong>Kristen Welker:</strong> ""I want to talk about the minimum wage, gentlemen.""
<br><strong>Kristen Welker:</strong> ""Mr. Vice President, we are talking a lot about struggling small businesses and business owners these days.""
<br><strong>Kristen Welker:</strong> ""Do you think this is the right time to ask them to raise the minimum wage?""
<br><strong>Kristen Welker:</strong> ""You of course support a $15 federal minimum wage.""
<br><strong>Joe Biden:</strong> ""I do, because I think one of the things we’re going to have to do is we’re going to have to bail them out too.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">We should be bailing them out now, those small businesses.</span>""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">You got one in six of them going under.</span>""
<br><strong>Joe Biden:</strong> ""They’re not going to be able to make it back.""
<br><strong>Joe Biden:</strong> ""They passed a package that allows us to be able… They call it PPP.""
<br>",n030001b07p0506,,,"We should be bailing them out now, those small businesses.",You got one in six of them going under.,Joe Biden,Joe Biden,Minimum wage,0,0,2,2,2,1,1125,401,0,0,0,0,0,0,2,0,0,0,0,0
3090800296,False,finalized,3,4.33,0.471,neither,1.0,,"<strong>Donald Trump:</strong> ""500,000 applications in Virginia.""
<br><strong>Donald Trump:</strong> ""No, no, there’s a tremendous problem.""
<br><strong>Donald Trump:</strong> ""But let me just tell you, they talk about the peaceful transfer, right?""
<br><strong>Donald Trump:</strong> ""They spied on my campaign and they got caught.""
<br><strong>Donald Trump:</strong> ""And they spied heavily, on my campaign.""
<br><strong>Donald Trump:</strong> ""And they tried to take down a duly elected sitting president.""
<br><strong>Donald Trump:</strong> ""And then, they talk about, “Will you accept a peaceful transfer?” And the answer is, yes, I will.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">But I want it to be an honest election.</span>""
<br><strong>Donald Trump:</strong> ""And so does everybody else.""
<br><strong>Donald Trump:</strong> ""When I see thousands of ballots dumped in a garbage can, and they happen to have my name on it?""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">I’m not happy about that.</span>""
<br><strong>Savannah Guthrie:</strong> ""Okay, but just… Those are case, there is no, there is in fact, no evidence of widespread fraud.""
<br><strong>Savannah Guthrie:</strong> ""And you are sowing doubt about our democracy.""
<br><strong>Donald Trump:</strong> ""Could I ask you, how can you say that?""
<br><strong>Savannah Guthrie:</strong> ""Our democracy.""
<br>",n120373b07p7376,,,But I want it to be an honest election.,I’m not happy about that.,Donald Trump,Donald Trump,Election,0,0,0,0,0,1,1490,647,0,0,0,0,0,0,0,0,0,0,0,0
3090800297,False,finalized,3,4.33,0.471,neither,1.0,,"<strong>Joe Biden:</strong> ""He’s never come up with a plan.""
<br><strong>Joe Biden:</strong> ""I guess we’re going to get the pre-existing condition plan the same time we got the infrastructure plan that we waited for since ’17, ’18, ’19, and 20.""
<br><strong>Joe Biden:</strong> ""I still have a few more minutes.""
<br><strong>Joe Biden:</strong> ""I know you’re getting anxious.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">The fact is that he’s already cost the American people, because of his terrible handling of the COVID virus and economic spillover.</span>""
<br><strong>Joe Biden:</strong> ""10 million people have lost their private insurance, and he wants to take away 22 million more people who have it under Obamacare and over 110 million people with pre-existing conditions.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">And all the people from COVID are going to have pre-existing conditions, what are they going to do?</span>""
<br><strong>Kristen Welker:</strong> ""I have a follow-up for you Vice President Biden.""
<br><strong>Kristen Welker:</strong> ""It relates to something that President Trump said.""
<br><strong>Kristen Welker:</strong> ""He’s accusing you of wanting socialized medicine.""
<br><strong>Kristen Welker:</strong> ""What do you say to people who have concerns that your healthcare plan, which includes a government insurance option, takes-""
<br><strong>Kristen Welker:</strong> ""Concerns that your healthcare plan, which includes a government insurance option, takes the country one step closer to a healthcare system run entirely by the government.""
<br><strong>Kristen Welker:</strong> ""What’s your response to that?""
<br><strong>Joe Biden:</strong> ""I say it’s ridiculous.""
<br><strong>Joe Biden:</strong> ""It’s like saying that the fact that there’s a public option that people can choose, that makes it a socialist plan.""
<br>",n020835b07p3234,,,"The fact is that he’s already cost the American people, because of his terrible handling of the COVID virus and economic spillover.","And all the people from COVID are going to have pre-existing conditions, what are they going to do?",Joe Biden,Joe Biden,Families,0,0,0,1,1,1,600,10,0,0,0,0,0,0,0,0,0,0,0,0
3090800298,False,finalized,3,4.33,0.471,neither,1.0,,"<strong>Savannah Guthrie:</strong> ""I think people are just wondering, you’re the only-""
<br><strong>Donald Trump:</strong> ""As you know, I’m under audit.""
<br><strong>Donald Trump:</strong> ""It turned out that I am under audit.""
<br><strong>Savannah Guthrie:</strong> ""Yes, but the IRS said… You are.""
<br><strong>Donald Trump:</strong> ""But they actually… Excuse me.""
<br><strong>Donald Trump:</strong> ""No, no.""
<br><strong>Savannah Guthrie:</strong> ""But the IRS says that doesn’t stop you from releasing.""
<br><strong>Donald Trump:</strong> ""But you accused me of not being under audit previously.""
<br><strong>Savannah Guthrie:</strong> ""I did not.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">And so did other people at NBC.</span>""
<br><strong>Donald Trump:</strong> ""And I am under audit.""
<br><strong>Savannah Guthrie:</strong> ""You are.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">So that one’s solved.</span>""
<br><strong>Donald Trump:</strong> ""That’s good.""
<br><strong>Donald Trump:</strong> ""I am under audit.""
<br>",n130193b07p9598,,,And so did other people at NBC.,So that one’s solved.,Donald Trump,Donald Trump,Taxes,0,0,2,0,0,1,1540,819,1,1,1,1,0,0,1,0,1,1,1,0
3090800300,False,finalized,4,4.25,0.433,neither,0.7381,,"<strong>Donald Trump:</strong> ""And what that means, is jobs, but also we’re doing a very big, and we’ve done a very big, middle income tax package.""
<br><strong>Donald Trump:</strong> ""So if we get in, we’re going to do the middle income tax package, but it’s a great question.""
<br><strong>Donald Trump:</strong> ""And if he comes along and raises rates, all those companies that are coming in, they will leave the U.S. so fast your head will spin.""
<br><strong>Donald Trump:</strong> ""We can’t let that happen.""
<br><strong>Savannah Guthrie:</strong> ""Thank you.""
<br><strong>Savannah Guthrie:</strong> ""On the subject of taxes, as you know, the New York times has obtained, it says years of your tax returns among other things, it says that you have debts of approximately $421 million that you have personally guaranteed, and that will come due in the next four years.""
<br><strong>Savannah Guthrie:</strong> ""The question is, on behalf of voters, who do you owe $421 million to?""
<br><strong>Donald Trump:</strong> ""Okay, first of all, let me answer.""
<br><strong>Donald Trump:</strong> ""What they did is illegal, number one.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">Also, the numbers are all wrong, with the numbers they released.</span>""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">And just so you understand, when you have a lot of real estate, I have real estate, you know a lot of it.</span>""
<br><strong>Donald Trump:</strong> ""Okay?""
<br><strong>Donald Trump:</strong> ""Right down the road, Doral, big stuff, great stuff.""
<br><strong>Donald Trump:</strong> ""When I decided to run, I’m very underlevered, fortunately, but I’m very underlevered.""
<br><strong>Donald Trump:</strong> ""I have a very, very small percentage of debt compared.""
<br>",n130149b07p5152,,,"Also, the numbers are all wrong, with the numbers they released.","And just so you understand, when you have a lot of real estate, I have real estate, you know a lot of it.",Donald Trump,Donald Trump,Taxes,0,0,0,0,0,1,1829,666,1,1,1,1,0,0,0,0,1,1,1,0
3090800302,False,finalized,3,4.0,0.0,neither,1.0,,"<strong>Joe Biden:</strong> ""He’s being fed information that is Russian that is not true.""
<br><strong>Joe Biden:</strong> ""And then what happens?""
<br><strong>Joe Biden:</strong> ""Nothing happens.""
<br><strong>Joe Biden:</strong> ""And then you find out that everything that’s going on here, about Russia is wanting to make sure that I do not get elected the next President of the United States, because they know I know them, and they know me.""
<br><strong>Joe Biden:</strong> ""I don’t understand why this President is unwilling to take on Putin when he’s actually paying bounties to kill American soldiers in Afghanistan, when he’s engaged in activities that are trying to destabilize all of NATO.""
<br><strong>Joe Biden:</strong> ""I don’t know why he doesn’t do it, but it’s worth asking the question.""
<br><strong>Joe Biden:</strong> ""Why isn’t that being done?""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">Any country that interferes with us will, in fact, pay a price, because they’re affecting our sovereignty.</span>""
<br><strong>Kristen Welker:</strong> ""President Trump, same question to you.""
<br><strong>Kristen Welker:</strong> ""[crosstalk 00:31:48] Let me ask the question.""
<br><strong>Kristen Welker:</strong> ""You’re going to have two minutes to respond.""
<br><strong>Kristen Welker:</strong> ""For two elections in a row now, there has been substantial interference from foreign adversaries.""
<br><strong>Kristen Welker:</strong> ""What would you do in your next term to put an end to this?""
<br><strong>Kristen Welker:</strong> ""Two minutes, uninterrupted.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">Well, let me respond to the first part, as Joe answered.</span>""
<br>",n020418b07p1825,,,"Any country that interferes with us will, in fact, pay a price, because they’re affecting our sovereignty.","Well, let me respond to the first part, as Joe answered.",Joe Biden,Donald Trump,National Security,0,0,0,0,0,1,164,766,0,0,0,0,0,2,0,0,0,0,0,0
